Genome ID,NCBI Taxon ID,Species,BioSample Accession,Contigs,Size,MIC
1773.32442,1773,Mycobacterium tuberculosis,SAMEA7524948,110,4372913,1
1773.32443,1773,Mycobacterium tuberculosis,SAMEA7524949,111,4371324,0.25
1773.32445,1773,Mycobacterium tuberculosis,SAMEA7524950,83,4376234,1
1773.32446,1773,Mycobacterium tuberculosis,SAMEA7524952,88,4384781,0.25
1773.32448,1773,Mycobacterium tuberculosis,SAMEA7524953,111,4340006,0.25
1773.32447,1773,Mycobacterium tuberculosis,SAMEA7524958,107,4344974,0.25
1773.32444,1773,Mycobacterium tuberculosis,SAMEA7524959,111,4364516,0.25
1773.32449,1773,Mycobacterium tuberculosis,SAMEA7524960,86,4383854,0.50
1773.32450,1773,Mycobacterium tuberculosis,SAMEA7524962,100,4372825,0.50
1773.32451,1773,Mycobacterium tuberculosis,SAMEA7524965,95,4345898,0.5
1773.32452,1773,Mycobacterium tuberculosis,SAMEA7524966,88,4380281,0.5
1773.32456,1773,Mycobacterium tuberculosis,SAMEA7524968,105,4339631,0.25
1773.32455,1773,Mycobacterium tuberculosis,SAMEA7524970,100,4348302,0.12
1773.32454,1773,Mycobacterium tuberculosis,SAMEA7524972,130,4331365,0.25
1773.32453,1773,Mycobacterium tuberculosis,SAMEA7524973,139,4287827,0.125
1773.32458,1773,Mycobacterium tuberculosis,SAMEA7524974,103,4334461,0.25
1773.32459,1773,Mycobacterium tuberculosis,SAMEA7524975,160,4305363,0.25
1773.32457,1773,Mycobacterium tuberculosis,SAMEA7524976,149,4315734,0.5
1773.32460,1773,Mycobacterium tuberculosis,SAMEA7524978,98,4341332,0.25
1773.32462,1773,Mycobacterium tuberculosis,SAMEA7524983,111,4348819,0.25
1773.32463,1773,Mycobacterium tuberculosis,SAMEA7524985,95,4348384,0.5
1773.32464,1773,Mycobacterium tuberculosis,SAMEA7524988,104,4348412,0.25
1773.32461,1773,Mycobacterium tuberculosis,SAMEA7524989,102,4343283,0.50
1773.32466,1773,Mycobacterium tuberculosis,SAMEA7524991,109,4365485,0.50
1773.32465,1773,Mycobacterium tuberculosis,SAMEA7524992,97,4345157,0.25
1773.32467,1773,Mycobacterium tuberculosis,SAMEA7524997,127,4340129,0.5
1773.32468,1773,Mycobacterium tuberculosis,SAMEA7524998,84,4364034,0.50
1773.32470,1773,Mycobacterium tuberculosis,SAMEA7524999,98,4345466,0.25
1773.32469,1773,Mycobacterium tuberculosis,SAMEA7525000,112,4369160,0.25
1773.32472,1773,Mycobacterium tuberculosis,SAMEA7525003,108,4344553,0.50
1773.32473,1773,Mycobacterium tuberculosis,SAMEA7525004,102,4372475,0.25
1773.32474,1773,Mycobacterium tuberculosis,SAMEA7525005,126,4362536,0.5
1773.32471,1773,Mycobacterium tuberculosis,SAMEA7525007,178,4333520,1.00
1773.32475,1773,Mycobacterium tuberculosis,SAMEA7525008,118,4371293,0.5
1773.32476,1773,Mycobacterium tuberculosis,SAMEA7525009,108,4311784,0.12
1773.32478,1773,Mycobacterium tuberculosis,SAMEA7525010,102,4383264,0.50
1773.32477,1773,Mycobacterium tuberculosis,SAMEA7525011,112,4384081,0.5
1773.32480,1773,Mycobacterium tuberculosis,SAMEA7525012,115,4364414,1
1773.32481,1773,Mycobacterium tuberculosis,SAMEA7525013,117,4371692,0.25
1773.32479,1773,Mycobacterium tuberculosis,SAMEA7525014,108,4367914,1
1773.32486,1773,Mycobacterium tuberculosis,SAMEA7525015,120,4345819,0.5
1773.32488,1773,Mycobacterium tuberculosis,SAMEA7525018,97,4338863,0.25
1773.32487,1773,Mycobacterium tuberculosis,SAMEA7525020,109,4373831,0.50
1773.32482,1773,Mycobacterium tuberculosis,SAMEA7525021,103,4368316,0.5
1773.32483,1773,Mycobacterium tuberculosis,SAMEA7525022,107,4333694,0.50
1773.32485,1773,Mycobacterium tuberculosis,SAMEA7525024,108,4348958,0.5
1773.32484,1773,Mycobacterium tuberculosis,SAMEA7525025,106,4383387,1
1773.32490,1773,Mycobacterium tuberculosis,SAMEA7525027,102,4343015,0.5
1773.32489,1773,Mycobacterium tuberculosis,SAMEA7525028,116,4329839,0.25
1773.32491,1773,Mycobacterium tuberculosis,SAMEA7525029,99,4342742,0.50
1773.32492,1773,Mycobacterium tuberculosis,SAMEA7525032,129,4347667,0.50
1773.32494,1773,Mycobacterium tuberculosis,SAMEA7525034,153,4365039,0.12
1773.32493,1773,Mycobacterium tuberculosis,SAMEA7525035,116,4342595,0.50
1773.32495,1773,Mycobacterium tuberculosis,SAMEA7525036,102,4360481,0.5
1773.32497,1773,Mycobacterium tuberculosis,SAMEA7525037,99,4370080,0.12
1773.32496,1773,Mycobacterium tuberculosis,SAMEA7525039,110,4361133,0.25
1773.32501,1773,Mycobacterium tuberculosis,SAMEA7525041,93,4344368,0.5
1773.32500,1773,Mycobacterium tuberculosis,SAMEA7525042,104,4344869,0.50
1773.32503,1773,Mycobacterium tuberculosis,SAMEA7525043,100,4353017,0.5
1773.32502,1773,Mycobacterium tuberculosis,SAMEA7525044,123,4347523,0.5
1773.32499,1773,Mycobacterium tuberculosis,SAMEA7525045,125,4343841,0.5
1773.32498,1773,Mycobacterium tuberculosis,SAMEA7525046,104,4349881,0.25
1773.32504,1773,Mycobacterium tuberculosis,SAMEA7525048,99,4347468,0.25
1773.32506,1773,Mycobacterium tuberculosis,SAMEA7525049,119,4377860,0.50
1773.32507,1773,Mycobacterium tuberculosis,SAMEA7525050,122,4371891,0.5
1773.32505,1773,Mycobacterium tuberculosis,SAMEA7525052,253,4291845,0.25
1773.32508,1773,Mycobacterium tuberculosis,SAMEA7525053,109,4339578,0.5
1773.32515,1773,Mycobacterium tuberculosis,SAMEA7525054,92,4380357,0.50
1773.32517,1773,Mycobacterium tuberculosis,SAMEA7525055,98,4351052,0.25
1773.32518,1773,Mycobacterium tuberculosis,SAMEA7525056,348,4339764,1
1773.32516,1773,Mycobacterium tuberculosis,SAMEA7525057,135,4338147,0.5
1773.32514,1773,Mycobacterium tuberculosis,SAMEA7525058,112,4335630,1
1773.32520,1773,Mycobacterium tuberculosis,SAMEA7525059,96,4361853,0.50
1773.32519,1773,Mycobacterium tuberculosis,SAMEA7525060,125,4359603,0.5
1773.32522,1773,Mycobacterium tuberculosis,SAMEA7525061,110,4347795,0.12
1773.32521,1773,Mycobacterium tuberculosis,SAMEA7525062,281,4325689,0.50
1773.32509,1773,Mycobacterium tuberculosis,SAMEA7525063,99,4362811,0.5
1773.32510,1773,Mycobacterium tuberculosis,SAMEA7525064,126,4344249,0.5
1773.32512,1773,Mycobacterium tuberculosis,SAMEA7525065,98,4365927,0.5
1773.32511,1773,Mycobacterium tuberculosis,SAMEA7525066,103,4371410,0.5
1773.32513,1773,Mycobacterium tuberculosis,SAMEA7525067,126,4374245,1
1773.32523,1773,Mycobacterium tuberculosis,SAMEA7525068,105,4371597,0.5
1773.32524,1773,Mycobacterium tuberculosis,SAMEA7525069,122,4347817,0.25
1773.32525,1773,Mycobacterium tuberculosis,SAMEA7525070,120,4372196,0.25
1773.32526,1773,Mycobacterium tuberculosis,SAMEA7525072,100,4383497,0.50
1773.32530,1773,Mycobacterium tuberculosis,SAMEA7525073,152,4318208,0.25
1773.32529,1773,Mycobacterium tuberculosis,SAMEA7525075,125,4382466,0.5
1773.32527,1773,Mycobacterium tuberculosis,SAMEA7525076,108,4361676,1
1773.32528,1773,Mycobacterium tuberculosis,SAMEA7525077,141,4358997,0.03
1773.32531,1773,Mycobacterium tuberculosis,SAMEA7525078,89,4356578,0.12
1773.32532,1773,Mycobacterium tuberculosis,SAMEA7525079,123,4344131,0.5
1773.32534,1773,Mycobacterium tuberculosis,SAMEA7525080,121,4371414,0.50
1773.32533,1773,Mycobacterium tuberculosis,SAMEA7525081,154,4341078,0.5
1773.32536,1773,Mycobacterium tuberculosis,SAMEA7525082,105,4351801,1
1773.32535,1773,Mycobacterium tuberculosis,SAMEA7525083,224,4324097,0.5
1773.32537,1773,Mycobacterium tuberculosis,SAMEA7525084,110,4346782,0.25
1773.32539,1773,Mycobacterium tuberculosis,SAMEA7525085,120,4344106,0.25
1773.32540,1773,Mycobacterium tuberculosis,SAMEA7525086,117,4373104,1.00
1773.32538,1773,Mycobacterium tuberculosis,SAMEA7525087,118,4337084,0.50
1773.32541,1773,Mycobacterium tuberculosis,SAMEA7525088,98,4366817,0.25
1773.32542,1773,Mycobacterium tuberculosis,SAMEA7525089,145,4343551,0.5
1773.32543,1773,Mycobacterium tuberculosis,SAMEA7525090,136,4366665,0.25
1773.32544,1773,Mycobacterium tuberculosis,SAMEA7525091,122,4355736,0.5
1773.32545,1773,Mycobacterium tuberculosis,SAMEA7525092,139,4339913,1
1773.32547,1773,Mycobacterium tuberculosis,SAMEA7525093,144,4368147,1
1773.32546,1773,Mycobacterium tuberculosis,SAMEA7525094,101,4377287,0.5
1773.32548,1773,Mycobacterium tuberculosis,SAMEA7525095,123,4364272,0.5
1773.32549,1773,Mycobacterium tuberculosis,SAMEA7525096,135,4358095,0.50
1773.32550,1773,Mycobacterium tuberculosis,SAMEA7525097,132,4360135,0.25
1773.32551,1773,Mycobacterium tuberculosis,SAMEA7525098,120,4377272,0.5
1773.32557,1773,Mycobacterium tuberculosis,SAMEA7525099,96,4376825,0.50
1773.32552,1773,Mycobacterium tuberculosis,SAMEA7525100,116,4378462,0.50
1773.32556,1773,Mycobacterium tuberculosis,SAMEA7525101,135,4341281,0.5
1773.32553,1773,Mycobacterium tuberculosis,SAMEA7525102,137,4345573,0.50
1773.32558,1773,Mycobacterium tuberculosis,SAMEA7525103,129,4339110,0.50
1773.32555,1773,Mycobacterium tuberculosis,SAMEA7525104,141,4342005,0.50
1773.32554,1773,Mycobacterium tuberculosis,SAMEA7525105,122,4363761,0.5
1773.32559,1773,Mycobacterium tuberculosis,SAMEA7525107,144,4341496,0.25
1773.32560,1773,Mycobacterium tuberculosis,SAMEA7525108,133,4345212,0.50
1773.32561,1773,Mycobacterium tuberculosis,SAMEA7525109,146,4356778,0.5
1773.32562,1773,Mycobacterium tuberculosis,SAMEA7525110,140,4308054,0.25
1773.32563,1773,Mycobacterium tuberculosis,SAMEA7525112,128,4358381,0.5
1773.32565,1773,Mycobacterium tuberculosis,SAMEA7525113,142,4346519,0.25
1773.32564,1773,Mycobacterium tuberculosis,SAMEA7525114,129,4351557,0.25
1773.32568,1773,Mycobacterium tuberculosis,SAMEA7525115,154,4323950,0.50
1773.32574,1773,Mycobacterium tuberculosis,SAMEA7525116,153,4340136,1
1773.32571,1773,Mycobacterium tuberculosis,SAMEA7525117,129,4375863,0.5
1773.32572,1773,Mycobacterium tuberculosis,SAMEA7525118,203,4363392,0.50
1773.32566,1773,Mycobacterium tuberculosis,SAMEA7525119,117,4381537,0.5
1773.32573,1773,Mycobacterium tuberculosis,SAMEA7525120,134,4361037,0.5
1773.32567,1773,Mycobacterium tuberculosis,SAMEA7525121,132,4340652,0.5
1773.32569,1773,Mycobacterium tuberculosis,SAMEA7525122,111,4377034,0.5
1773.32570,1773,Mycobacterium tuberculosis,SAMEA7525123,121,4362079,1.00
1773.32575,1773,Mycobacterium tuberculosis,SAMEA7525124,129,4348771,0.50
1773.32577,1773,Mycobacterium tuberculosis,SAMEA7525126,132,4372185,0.5
1773.32576,1773,Mycobacterium tuberculosis,SAMEA7525127,104,4365279,0.25
1773.32578,1773,Mycobacterium tuberculosis,SAMEA7525128,122,4320154,0.25
1773.32580,1773,Mycobacterium tuberculosis,SAMEA7525129,131,4356926,0.5
1773.32583,1773,Mycobacterium tuberculosis,SAMEA7525130,139,4353599,0.25
1773.32579,1773,Mycobacterium tuberculosis,SAMEA7525131,120,4368019,0.5
1773.32582,1773,Mycobacterium tuberculosis,SAMEA7525132,191,4357002,0.25
1773.32636,1773,Mycobacterium tuberculosis,SAMEA7525133,132,4321364,0.25
1773.32581,1773,Mycobacterium tuberculosis,SAMEA7525134,101,4337204,0.5
1773.32584,1773,Mycobacterium tuberculosis,SAMEA7525135,141,4329228,0.50
1773.32585,1773,Mycobacterium tuberculosis,SAMEA7525136,133,4369260,1
1773.32589,1773,Mycobacterium tuberculosis,SAMEA7525137,125,4358305,1
1773.32588,1773,Mycobacterium tuberculosis,SAMEA7525138,118,4321406,0.06
1773.32586,1773,Mycobacterium tuberculosis,SAMEA7525139,137,4342403,0.5
1773.32587,1773,Mycobacterium tuberculosis,SAMEA7525140,143,4359024,0.25
1773.32590,1773,Mycobacterium tuberculosis,SAMEA7525141,131,4375159,0.5
1773.32592,1773,Mycobacterium tuberculosis,SAMEA7525143,133,4369176,0.5
1773.32594,1773,Mycobacterium tuberculosis,SAMEA7525144,127,4372782,0.5
1773.32591,1773,Mycobacterium tuberculosis,SAMEA7525145,121,4377340,0.5
1773.32593,1773,Mycobacterium tuberculosis,SAMEA7525146,137,4335449,0.50
1773.32597,1773,Mycobacterium tuberculosis,SAMEA7525147,152,4371899,0.25
1773.32596,1773,Mycobacterium tuberculosis,SAMEA7525148,127,4356328,0.5
1773.32595,1773,Mycobacterium tuberculosis,SAMEA7525149,125,4359836,1
1773.32599,1773,Mycobacterium tuberculosis,SAMEA7525151,94,4360295,0.12
1773.32598,1773,Mycobacterium tuberculosis,SAMEA7525152,232,4360718,0.50
1773.32601,1773,Mycobacterium tuberculosis,SAMEA7525153,145,4340172,0.5
1773.32600,1773,Mycobacterium tuberculosis,SAMEA7525154,127,4346475,0.5
1773.32603,1773,Mycobacterium tuberculosis,SAMEA7525155,129,4374576,0.5
1773.32602,1773,Mycobacterium tuberculosis,SAMEA7525156,148,4345461,0.5
1773.32604,1773,Mycobacterium tuberculosis,SAMEA7525157,203,4322613,0.50
1773.32605,1773,Mycobacterium tuberculosis,SAMEA7525158,117,4339409,0.125
1773.32606,1773,Mycobacterium tuberculosis,SAMEA7525159,214,4312405,0.50
1773.32609,1773,Mycobacterium tuberculosis,SAMEA7525160,134,4379299,1
1773.32607,1773,Mycobacterium tuberculosis,SAMEA7525161,116,4365384,0.5
1773.32608,1773,Mycobacterium tuberculosis,SAMEA7525162,140,4329146,0.25
1773.32610,1773,Mycobacterium tuberculosis,SAMEA7525163,113,4340933,0.50
1773.32611,1773,Mycobacterium tuberculosis,SAMEA7525164,195,4337989,0.5
1773.32613,1773,Mycobacterium tuberculosis,SAMEA7525165,122,4375756,0.50
1773.32614,1773,Mycobacterium tuberculosis,SAMEA7525166,125,4372167,0.5
1773.32612,1773,Mycobacterium tuberculosis,SAMEA7525167,135,4344317,0.50
1773.32617,1773,Mycobacterium tuberculosis,SAMEA7525169,131,4342853,0.5
1773.32615,1773,Mycobacterium tuberculosis,SAMEA7525170,134,4360388,0.5
1773.32616,1773,Mycobacterium tuberculosis,SAMEA7525171,96,4355888,0.125
1773.32618,1773,Mycobacterium tuberculosis,SAMEA7525172,138,4359981,0.5
1773.32621,1773,Mycobacterium tuberculosis,SAMEA7525173,133,4355517,0.5
1773.32620,1773,Mycobacterium tuberculosis,SAMEA7525174,113,4379481,0.25
1773.32619,1773,Mycobacterium tuberculosis,SAMEA7525175,123,4371364,0.125
1773.32622,1773,Mycobacterium tuberculosis,SAMEA7525176,122,4388365,0.50
1773.32623,1773,Mycobacterium tuberculosis,SAMEA7525177,115,4379070,0.5
1773.32624,1773,Mycobacterium tuberculosis,SAMEA7525178,138,4368791,1.00
1773.32625,1773,Mycobacterium tuberculosis,SAMEA7525179,117,4325135,0.25
1773.32628,1773,Mycobacterium tuberculosis,SAMEA7525180,138,4340517,0.50
1773.32626,1773,Mycobacterium tuberculosis,SAMEA7525181,159,4335099,0.50
1773.32627,1773,Mycobacterium tuberculosis,SAMEA7525182,140,4346287,0.25
1773.32629,1773,Mycobacterium tuberculosis,SAMEA7525183,135,4342714,0.50
1773.32631,1773,Mycobacterium tuberculosis,SAMEA7525184,157,4342835,0.25
1773.32630,1773,Mycobacterium tuberculosis,SAMEA7525185,119,4368410,0.50
1773.32635,1773,Mycobacterium tuberculosis,SAMEA7525186,126,4384775,0.25
1773.32633,1773,Mycobacterium tuberculosis,SAMEA7525187,117,4331390,0.03
1773.32634,1773,Mycobacterium tuberculosis,SAMEA7525189,113,4322044,0.06
1773.32632,1773,Mycobacterium tuberculosis,SAMEA7525190,117,4338481,0.5
1773.32641,1773,Mycobacterium tuberculosis,SAMEA7525191,135,4307118,0.25
1773.32639,1773,Mycobacterium tuberculosis,SAMEA7525192,129,4308325,0.5
1773.32640,1773,Mycobacterium tuberculosis,SAMEA7525193,110,4342011,0.50
1773.32638,1773,Mycobacterium tuberculosis,SAMEA7525194,145,4345983,0.5
1773.32637,1773,Mycobacterium tuberculosis,SAMEA7525195,127,4340482,0.5
1773.32643,1773,Mycobacterium tuberculosis,SAMEA7525196,118,4326552,0.25
1773.32644,1773,Mycobacterium tuberculosis,SAMEA7525197,107,4346122,2
1773.32645,1773,Mycobacterium tuberculosis,SAMEA7525199,139,4342902,0.25
1773.32642,1773,Mycobacterium tuberculosis,SAMEA7525202,123,4317552,0.25
1773.32646,1773,Mycobacterium tuberculosis,SAMEA7525203,134,4318276,0.25
1773.32648,1773,Mycobacterium tuberculosis,SAMEA7525204,127,4372364,1.00
1773.32647,1773,Mycobacterium tuberculosis,SAMEA7525205,130,4346794,1.00
1773.32649,1773,Mycobacterium tuberculosis,SAMEA7525207,214,4313863,0.5
1773.32650,1773,Mycobacterium tuberculosis,SAMEA7525208,245,4328856,0.12
1773.32651,1773,Mycobacterium tuberculosis,SAMEA7525209,123,4362349,0.50
1773.32654,1773,Mycobacterium tuberculosis,SAMEA7525210,134,4363107,2
1773.32655,1773,Mycobacterium tuberculosis,SAMEA7525211,123,4357638,0.50
1773.32653,1773,Mycobacterium tuberculosis,SAMEA7525212,115,4333374,1
1773.32652,1773,Mycobacterium tuberculosis,SAMEA7525213,107,4376302,0.25
1773.32656,1773,Mycobacterium tuberculosis,SAMEA7525214,147,4339988,0.06
1773.32657,1773,Mycobacterium tuberculosis,SAMEA7525215,124,4300838,0.5
1773.32659,1773,Mycobacterium tuberculosis,SAMEA7525216,102,4334906,0.25
1773.32658,1773,Mycobacterium tuberculosis,SAMEA7525218,135,4303041,0.25
1773.32666,1773,Mycobacterium tuberculosis,SAMEA7525220,131,4342155,0.50
1773.32662,1773,Mycobacterium tuberculosis,SAMEA7525221,152,4367871,0.25
1773.32663,1773,Mycobacterium tuberculosis,SAMEA7525222,157,4315414,0.06
1773.32664,1773,Mycobacterium tuberculosis,SAMEA7525223,119,4324807,0.50
1773.32665,1773,Mycobacterium tuberculosis,SAMEA7525224,121,4321927,0.50
1773.32667,1773,Mycobacterium tuberculosis,SAMEA7525225,106,4332870,0.50
1773.32661,1773,Mycobacterium tuberculosis,SAMEA7525228,130,4345239,0.50
1773.32660,1773,Mycobacterium tuberculosis,SAMEA7525232,126,4345402,0.25
1773.32672,1773,Mycobacterium tuberculosis,SAMEA7525233,116,4346220,0.25
1773.32673,1773,Mycobacterium tuberculosis,SAMEA7525235,129,4339760,0.5
1773.32671,1773,Mycobacterium tuberculosis,SAMEA7525237,133,4335953,0.5
1773.32669,1773,Mycobacterium tuberculosis,SAMEA7525239,135,4324423,0.125
1773.32670,1773,Mycobacterium tuberculosis,SAMEA7525242,116,4386605,0.25
1773.32675,1773,Mycobacterium tuberculosis,SAMEA7525244,142,4359698,0.03
1773.32674,1773,Mycobacterium tuberculosis,SAMEA7525247,133,4331376,0.5
1773.32668,1773,Mycobacterium tuberculosis,SAMEA7525248,122,4339304,0.5
1773.32683,1773,Mycobacterium tuberculosis,SAMEA7525249,143,4369750,0.25
1773.32682,1773,Mycobacterium tuberculosis,SAMEA7525252,112,4362739,1
1773.32681,1773,Mycobacterium tuberculosis,SAMEA7525254,152,4336662,0.25
1773.32684,1773,Mycobacterium tuberculosis,SAMEA7525256,225,4299779,0.25
1773.32679,1773,Mycobacterium tuberculosis,SAMEA7525258,120,4345080,0.5
1773.32685,1773,Mycobacterium tuberculosis,SAMEA7525262,105,4374574,0.5
1773.32676,1773,Mycobacterium tuberculosis,SAMEA7525264,119,4344069,0.06
1773.32678,1773,Mycobacterium tuberculosis,SAMEA7525266,112,4364769,0.25
1773.32677,1773,Mycobacterium tuberculosis,SAMEA7525268,147,4340406,0.25
1773.32687,1773,Mycobacterium tuberculosis,SAMEA7525269,104,4369282,0.25
1773.32690,1773,Mycobacterium tuberculosis,SAMEA7525271,116,4348859,0.50
1773.32691,1773,Mycobacterium tuberculosis,SAMEA7525273,128,4347735,0.25
1773.32688,1773,Mycobacterium tuberculosis,SAMEA7525275,103,4353810,0.50
1773.32689,1773,Mycobacterium tuberculosis,SAMEA7525278,110,4366424,0.5
1773.32692,1773,Mycobacterium tuberculosis,SAMEA7525280,122,4357555,0.25
1773.32693,1773,Mycobacterium tuberculosis,SAMEA7525282,127,4352022,0.25
1773.32694,1773,Mycobacterium tuberculosis,SAMEA7525285,98,4381428,0.25
1773.32695,1773,Mycobacterium tuberculosis,SAMEA7525287,107,4365312,0.50
1773.32699,1773,Mycobacterium tuberculosis,SAMEA7525291,142,4342012,0.06
1773.32697,1773,Mycobacterium tuberculosis,SAMEA7525293,138,4345861,0.06
1773.32696,1773,Mycobacterium tuberculosis,SAMEA7525294,127,4348219,0.25
1773.32698,1773,Mycobacterium tuberculosis,SAMEA7525296,110,4344304,0.25
1773.32700,1773,Mycobacterium tuberculosis,SAMEA7525302,122,4345155,0.5
1773.32701,1773,Mycobacterium tuberculosis,SAMEA7525305,134,4355340,0.25
1773.32702,1773,Mycobacterium tuberculosis,SAMEA7525306,139,4374478,0.5
1773.32703,1773,Mycobacterium tuberculosis,SAMEA7525308,112,4376217,0.12
1773.32704,1773,Mycobacterium tuberculosis,SAMEA7525310,155,4335043,0.25
1773.32705,1773,Mycobacterium tuberculosis,SAMEA7525311,239,4324377,0.50
1773.32706,1773,Mycobacterium tuberculosis,SAMEA7525313,132,4371767,0.12
1773.32707,1773,Mycobacterium tuberculosis,SAMEA7525314,153,4331464,0.50
1773.32708,1773,Mycobacterium tuberculosis,SAMEA7525318,152,4356614,0.25
1773.32709,1773,Mycobacterium tuberculosis,SAMEA7525320,128,4346745,0.125
1773.32712,1773,Mycobacterium tuberculosis,SAMEA7525321,111,4351949,0.25
1773.32713,1773,Mycobacterium tuberculosis,SAMEA7525323,128,4344624,2.00
1773.32711,1773,Mycobacterium tuberculosis,SAMEA7525327,98,4371249,0.25
1773.32714,1773,Mycobacterium tuberculosis,SAMEA7525329,115,4346182,0.03
1773.32715,1773,Mycobacterium tuberculosis,SAMEA7525331,117,4345210,0.5
1773.32716,1773,Mycobacterium tuberculosis,SAMEA7525334,115,4342030,0.12
1773.32717,1773,Mycobacterium tuberculosis,SAMEA7525337,102,4357673,0.125
1773.32718,1773,Mycobacterium tuberculosis,SAMEA7525338,157,4339772,0.06
1773.32721,1773,Mycobacterium tuberculosis,SAMEA7525340,108,4376586,0.5
1773.32720,1773,Mycobacterium tuberculosis,SAMEA7525342,164,4361015,0.5
1773.32725,1773,Mycobacterium tuberculosis,SAMEA7525344,169,4358872,1
1773.32722,1773,Mycobacterium tuberculosis,SAMEA7525347,155,4336825,0.12
1773.32724,1773,Mycobacterium tuberculosis,SAMEA7525351,117,4349922,0.03
1773.32723,1773,Mycobacterium tuberculosis,SAMEA7525354,106,4344906,0.25
