Genome ID,NCBI Taxon ID,Species,BioSample Accession,Contigs,Size,MIC,in_downloads,calc_R_S
1773.324,1773.0,Mycobacterium tuberculosis,SAMEA7524867,80.0,4384405.0,0.5,True,S
1773.32403,1773.0,Mycobacterium tuberculosis,SAMEA7524869,87.0,4344042.0,0.5,True,S
1773.32402,1773.0,Mycobacterium tuberculosis,SAMEA7524871,97.0,4342699.0,0.25,True,S
1773.32401,1773.0,Mycobacterium tuberculosis,SAMEA7524872,121.0,4341059.0,0.25,True,S
1773.32414,1773.0,Mycobacterium tuberculosis,SAMEA7524881,95.0,4343469.0,0.25,True,S
1773.32413,1773.0,Mycobacterium tuberculosis,SAMEA7524882,144.0,4359678.0,0.5,True,S
1773.32412,1773.0,Mycobacterium tuberculosis,SAMEA7524884,92.0,4373013.0,0.25,True,S
1773.32408,1773.0,Mycobacterium tuberculosis,SAMEA7524889,139.0,4352509.0,0.25,True,S
1773.3241,1773.0,Mycobacterium tuberculosis,SAMEA7524890,108.0,4349794.0,0.5,True,S
1773.32415,1773.0,Mycobacterium tuberculosis,SAMEA7524895,76.0,4365471.0,0.5,True,S
1773.32416,1773.0,Mycobacterium tuberculosis,SAMEA7524897,95.0,4345038.0,0.5,True,S
1773.32419,1773.0,Mycobacterium tuberculosis,SAMEA7524898,105.0,4345885.0,0.25,True,S
1773.32417,1773.0,Mycobacterium tuberculosis,SAMEA7524900,90.0,4345565.0,0.5,True,S
1773.32418,1773.0,Mycobacterium tuberculosis,SAMEA7524901,78.0,4358692.0,0.5,True,S
1773.32421,1773.0,Mycobacterium tuberculosis,SAMEA7524903,98.0,4347038.0,2.0,True,R
1773.3242,1773.0,Mycobacterium tuberculosis,SAMEA7524906,91.0,4311613.0,1.0,True,S
1773.32422,1773.0,Mycobacterium tuberculosis,SAMEA7524908,104.0,4365709.0,1.0,True,S
1773.32423,1773.0,Mycobacterium tuberculosis,SAMEA7524909,108.0,4367428.0,0.5,True,S
1773.32427,1773.0,Mycobacterium tuberculosis,SAMEA7524911,124.0,4368954.0,1.0,True,S
1773.32425,1773.0,Mycobacterium tuberculosis,SAMEA7524918,91.0,4361393.0,0.5,True,S
1773.32424,1773.0,Mycobacterium tuberculosis,SAMEA7524920,111.0,4388209.0,0.5,True,S
1773.32428,1773.0,Mycobacterium tuberculosis,SAMEA7524923,141.0,4370469.0,0.5,True,S
1773.32429,1773.0,Mycobacterium tuberculosis,SAMEA7524927,115.0,4344967.0,0.25,True,S
1773.3243,1773.0,Mycobacterium tuberculosis,SAMEA7524929,151.0,4363282.0,0.5,True,S
1773.32435,1773.0,Mycobacterium tuberculosis,SAMEA7524930,226.0,4308575.0,1.0,True,S
1773.32434,1773.0,Mycobacterium tuberculosis,SAMEA7524932,110.0,4366474.0,1.0,True,S
1773.32431,1773.0,Mycobacterium tuberculosis,SAMEA7524933,91.0,4377988.0,0.25,True,S
1773.32432,1773.0,Mycobacterium tuberculosis,SAMEA7524935,101.0,4346034.0,0.5,True,S
1773.32433,1773.0,Mycobacterium tuberculosis,SAMEA7524936,110.0,4351394.0,0.5,True,S
1773.32437,1773.0,Mycobacterium tuberculosis,SAMEA7524939,101.0,4349280.0,0.25,True,S
1773.32436,1773.0,Mycobacterium tuberculosis,SAMEA7524940,101.0,4367377.0,0.25,True,S
1773.32438,1773.0,Mycobacterium tuberculosis,SAMEA7524942,113.0,4358371.0,0.5,True,S
1773.3244,1773.0,Mycobacterium tuberculosis,SAMEA7524944,101.0,4346876.0,4.0,True,R
1773.32441,1773.0,Mycobacterium tuberculosis,SAMEA7524945,108.0,4381556.0,0.5,True,S
1773.32442,1773.0,Mycobacterium tuberculosis,SAMEA7524948,110.0,4372913.0,1.0,True,S
1773.32443,1773.0,Mycobacterium tuberculosis,SAMEA7524949,111.0,4371324.0,0.25,True,S
1773.32448,1773.0,Mycobacterium tuberculosis,SAMEA7524953,111.0,4340006.0,0.25,True,S
1773.32447,1773.0,Mycobacterium tuberculosis,SAMEA7524958,107.0,4344974.0,0.25,True,S
1773.32444,1773.0,Mycobacterium tuberculosis,SAMEA7524959,111.0,4364516.0,0.25,True,S
1773.32449,1773.0,Mycobacterium tuberculosis,SAMEA7524960,86.0,4383854.0,0.5,True,S
1773.3245,1773.0,Mycobacterium tuberculosis,SAMEA7524962,100.0,4372825.0,0.5,True,S
1773.32451,1773.0,Mycobacterium tuberculosis,SAMEA7524965,95.0,4345898.0,0.5,True,S
1773.32452,1773.0,Mycobacterium tuberculosis,SAMEA7524966,88.0,4380281.0,0.5,True,S
1773.32456,1773.0,Mycobacterium tuberculosis,SAMEA7524968,105.0,4339631.0,0.25,True,S
1773.32455,1773.0,Mycobacterium tuberculosis,SAMEA7524970,100.0,4348302.0,0.12,True,S
1773.32454,1773.0,Mycobacterium tuberculosis,SAMEA7524972,130.0,4331365.0,0.25,True,S
1773.32453,1773.0,Mycobacterium tuberculosis,SAMEA7524973,139.0,4287827.0,0.125,True,S
1773.32458,1773.0,Mycobacterium tuberculosis,SAMEA7524974,103.0,4334461.0,0.25,True,S
1773.32459,1773.0,Mycobacterium tuberculosis,SAMEA7524975,160.0,4305363.0,0.25,True,S
1773.32457,1773.0,Mycobacterium tuberculosis,SAMEA7524976,149.0,4315734.0,0.5,True,S
1773.3246,1773.0,Mycobacterium tuberculosis,SAMEA7524978,98.0,4341332.0,0.25,True,S
1773.32462,1773.0,Mycobacterium tuberculosis,SAMEA7524983,111.0,4348819.0,0.25,True,S
1773.32463,1773.0,Mycobacterium tuberculosis,SAMEA7524985,95.0,4348384.0,0.5,True,S
1773.32464,1773.0,Mycobacterium tuberculosis,SAMEA7524988,104.0,4348412.0,0.25,True,S
1773.32461,1773.0,Mycobacterium tuberculosis,SAMEA7524989,102.0,4343283.0,0.5,True,S
1773.32466,1773.0,Mycobacterium tuberculosis,SAMEA7524991,109.0,4365485.0,0.5,True,S
1773.32465,1773.0,Mycobacterium tuberculosis,SAMEA7524992,97.0,4345157.0,0.25,True,S
1773.32467,1773.0,Mycobacterium tuberculosis,SAMEA7524997,127.0,4340129.0,0.5,True,S
1773.32468,1773.0,Mycobacterium tuberculosis,SAMEA7524998,84.0,4364034.0,0.5,True,S
1773.3247,1773.0,Mycobacterium tuberculosis,SAMEA7524999,98.0,4345466.0,0.25,True,S
1773.32469,1773.0,Mycobacterium tuberculosis,SAMEA7525000,112.0,4369160.0,0.25,True,S
1773.32472,1773.0,Mycobacterium tuberculosis,SAMEA7525003,108.0,4344553.0,0.5,True,S
1773.32473,1773.0,Mycobacterium tuberculosis,SAMEA7525004,102.0,4372475.0,0.25,True,S
1773.32474,1773.0,Mycobacterium tuberculosis,SAMEA7525005,126.0,4362536.0,0.5,True,S
1773.32471,1773.0,Mycobacterium tuberculosis,SAMEA7525007,178.0,4333520.0,1.0,True,S
1773.32475,1773.0,Mycobacterium tuberculosis,SAMEA7525008,118.0,4371293.0,0.5,True,S
1773.32476,1773.0,Mycobacterium tuberculosis,SAMEA7525009,108.0,4311784.0,0.12,True,S
1773.32478,1773.0,Mycobacterium tuberculosis,SAMEA7525010,102.0,4383264.0,0.5,True,S
1773.32477,1773.0,Mycobacterium tuberculosis,SAMEA7525011,112.0,4384081.0,0.5,True,S
1773.3248,1773.0,Mycobacterium tuberculosis,SAMEA7525012,115.0,4364414.0,1.0,True,S
1773.32481,1773.0,Mycobacterium tuberculosis,SAMEA7525013,117.0,4371692.0,0.25,True,S
1773.32479,1773.0,Mycobacterium tuberculosis,SAMEA7525014,108.0,4367914.0,1.0,True,S
1773.32486,1773.0,Mycobacterium tuberculosis,SAMEA7525015,120.0,4345819.0,0.5,True,S
1773.32488,1773.0,Mycobacterium tuberculosis,SAMEA7525018,97.0,4338863.0,0.25,True,S
1773.32487,1773.0,Mycobacterium tuberculosis,SAMEA7525020,109.0,4373831.0,0.5,True,S
1773.32482,1773.0,Mycobacterium tuberculosis,SAMEA7525021,103.0,4368316.0,0.5,True,S
1773.32483,1773.0,Mycobacterium tuberculosis,SAMEA7525022,107.0,4333694.0,0.5,True,S
1773.32485,1773.0,Mycobacterium tuberculosis,SAMEA7525024,108.0,4348958.0,0.5,True,S
1773.32484,1773.0,Mycobacterium tuberculosis,SAMEA7525025,106.0,4383387.0,1.0,True,S
1773.3249,1773.0,Mycobacterium tuberculosis,SAMEA7525027,102.0,4343015.0,0.5,True,S
1773.32489,1773.0,Mycobacterium tuberculosis,SAMEA7525028,116.0,4329839.0,0.25,True,S
1773.32491,1773.0,Mycobacterium tuberculosis,SAMEA7525029,99.0,4342742.0,0.5,True,S
1773.32492,1773.0,Mycobacterium tuberculosis,SAMEA7525032,129.0,4347667.0,0.5,True,S
1773.32494,1773.0,Mycobacterium tuberculosis,SAMEA7525034,153.0,4365039.0,0.12,True,S
1773.32493,1773.0,Mycobacterium tuberculosis,SAMEA7525035,116.0,4342595.0,0.5,True,S
1773.32495,1773.0,Mycobacterium tuberculosis,SAMEA7525036,102.0,4360481.0,0.5,True,S
1773.32497,1773.0,Mycobacterium tuberculosis,SAMEA7525037,99.0,4370080.0,0.12,True,S
1773.32496,1773.0,Mycobacterium tuberculosis,SAMEA7525039,110.0,4361133.0,0.25,True,S
1773.32501,1773.0,Mycobacterium tuberculosis,SAMEA7525041,93.0,4344368.0,0.5,True,S
1773.325,1773.0,Mycobacterium tuberculosis,SAMEA7525042,104.0,4344869.0,0.5,True,S
1773.32503,1773.0,Mycobacterium tuberculosis,SAMEA7525043,100.0,4353017.0,0.5,True,S
1773.32502,1773.0,Mycobacterium tuberculosis,SAMEA7525044,123.0,4347523.0,0.5,True,S
1773.32499,1773.0,Mycobacterium tuberculosis,SAMEA7525045,125.0,4343841.0,0.5,True,S
1773.32498,1773.0,Mycobacterium tuberculosis,SAMEA7525046,104.0,4349881.0,0.25,True,S
1773.32504,1773.0,Mycobacterium tuberculosis,SAMEA7525048,99.0,4347468.0,0.25,True,S
1773.32506,1773.0,Mycobacterium tuberculosis,SAMEA7525049,119.0,4377860.0,0.5,True,S
1773.32507,1773.0,Mycobacterium tuberculosis,SAMEA7525050,122.0,4371891.0,0.5,True,S
1773.32505,1773.0,Mycobacterium tuberculosis,SAMEA7525052,253.0,4291845.0,0.25,True,S
1773.32508,1773.0,Mycobacterium tuberculosis,SAMEA7525053,109.0,4339578.0,0.5,True,S
1773.32515,1773.0,Mycobacterium tuberculosis,SAMEA7525054,92.0,4380357.0,0.5,True,S
1773.32517,1773.0,Mycobacterium tuberculosis,SAMEA7525055,98.0,4351052.0,0.25,True,S
1773.32518,1773.0,Mycobacterium tuberculosis,SAMEA7525056,348.0,4339764.0,1.0,True,S
1773.32516,1773.0,Mycobacterium tuberculosis,SAMEA7525057,135.0,4338147.0,0.5,True,S
1773.32514,1773.0,Mycobacterium tuberculosis,SAMEA7525058,112.0,4335630.0,1.0,True,S
1773.3252,1773.0,Mycobacterium tuberculosis,SAMEA7525059,96.0,4361853.0,0.5,True,S
1773.32519,1773.0,Mycobacterium tuberculosis,SAMEA7525060,125.0,4359603.0,0.5,True,S
1773.32522,1773.0,Mycobacterium tuberculosis,SAMEA7525061,110.0,4347795.0,0.12,True,S
1773.32521,1773.0,Mycobacterium tuberculosis,SAMEA7525062,281.0,4325689.0,0.5,True,S
1773.32509,1773.0,Mycobacterium tuberculosis,SAMEA7525063,99.0,4362811.0,0.5,True,S
1773.3251,1773.0,Mycobacterium tuberculosis,SAMEA7525064,126.0,4344249.0,0.5,True,S
1773.32512,1773.0,Mycobacterium tuberculosis,SAMEA7525065,98.0,4365927.0,0.5,True,S
1773.32511,1773.0,Mycobacterium tuberculosis,SAMEA7525066,103.0,4371410.0,0.5,True,S
1773.32513,1773.0,Mycobacterium tuberculosis,SAMEA7525067,126.0,4374245.0,1.0,True,S
1773.32523,1773.0,Mycobacterium tuberculosis,SAMEA7525068,105.0,4371597.0,0.5,True,S
1773.32524,1773.0,Mycobacterium tuberculosis,SAMEA7525069,122.0,4347817.0,0.25,True,S
1773.32525,1773.0,Mycobacterium tuberculosis,SAMEA7525070,120.0,4372196.0,0.25,True,S
1773.32526,1773.0,Mycobacterium tuberculosis,SAMEA7525072,100.0,4383497.0,0.5,True,S
1773.3253,1773.0,Mycobacterium tuberculosis,SAMEA7525073,152.0,4318208.0,0.25,True,S
1773.32529,1773.0,Mycobacterium tuberculosis,SAMEA7525075,125.0,4382466.0,0.5,True,S
1773.32527,1773.0,Mycobacterium tuberculosis,SAMEA7525076,108.0,4361676.0,1.0,True,S
1773.32528,1773.0,Mycobacterium tuberculosis,SAMEA7525077,141.0,4358997.0,0.03,True,S
1773.32531,1773.0,Mycobacterium tuberculosis,SAMEA7525078,89.0,4356578.0,0.12,True,S
1773.32532,1773.0,Mycobacterium tuberculosis,SAMEA7525079,123.0,4344131.0,0.5,True,S
1773.32534,1773.0,Mycobacterium tuberculosis,SAMEA7525080,121.0,4371414.0,0.5,True,S
1773.32533,1773.0,Mycobacterium tuberculosis,SAMEA7525081,154.0,4341078.0,0.5,True,S
1773.32536,1773.0,Mycobacterium tuberculosis,SAMEA7525082,105.0,4351801.0,1.0,True,S
1773.32535,1773.0,Mycobacterium tuberculosis,SAMEA7525083,224.0,4324097.0,0.5,True,S
1773.32537,1773.0,Mycobacterium tuberculosis,SAMEA7525084,110.0,4346782.0,0.25,True,S
1773.32539,1773.0,Mycobacterium tuberculosis,SAMEA7525085,120.0,4344106.0,0.25,True,S
1773.3254,1773.0,Mycobacterium tuberculosis,SAMEA7525086,117.0,4373104.0,1.0,True,S
1773.32538,1773.0,Mycobacterium tuberculosis,SAMEA7525087,118.0,4337084.0,0.5,True,S
1773.32541,1773.0,Mycobacterium tuberculosis,SAMEA7525088,98.0,4366817.0,0.25,True,S
1773.32542,1773.0,Mycobacterium tuberculosis,SAMEA7525089,145.0,4343551.0,0.5,True,S
1773.32543,1773.0,Mycobacterium tuberculosis,SAMEA7525090,136.0,4366665.0,0.25,True,S
1773.32544,1773.0,Mycobacterium tuberculosis,SAMEA7525091,122.0,4355736.0,0.5,True,S
1773.32545,1773.0,Mycobacterium tuberculosis,SAMEA7525092,139.0,4339913.0,1.0,True,S
1773.32547,1773.0,Mycobacterium tuberculosis,SAMEA7525093,144.0,4368147.0,1.0,True,S
1773.32546,1773.0,Mycobacterium tuberculosis,SAMEA7525094,101.0,4377287.0,0.5,True,S
1773.32548,1773.0,Mycobacterium tuberculosis,SAMEA7525095,123.0,4364272.0,0.5,True,S
1773.32549,1773.0,Mycobacterium tuberculosis,SAMEA7525096,135.0,4358095.0,0.5,True,S
1773.3255,1773.0,Mycobacterium tuberculosis,SAMEA7525097,132.0,4360135.0,0.25,True,S
1773.32551,1773.0,Mycobacterium tuberculosis,SAMEA7525098,120.0,4377272.0,0.5,True,S
1773.32557,1773.0,Mycobacterium tuberculosis,SAMEA7525099,96.0,4376825.0,0.5,True,S
1773.32552,1773.0,Mycobacterium tuberculosis,SAMEA7525100,116.0,4378462.0,0.5,True,S
1773.32556,1773.0,Mycobacterium tuberculosis,SAMEA7525101,135.0,4341281.0,0.5,True,S
1773.32553,1773.0,Mycobacterium tuberculosis,SAMEA7525102,137.0,4345573.0,0.5,True,S
1773.32558,1773.0,Mycobacterium tuberculosis,SAMEA7525103,129.0,4339110.0,0.5,True,S
1773.32555,1773.0,Mycobacterium tuberculosis,SAMEA7525104,141.0,4342005.0,0.5,True,S
1773.32554,1773.0,Mycobacterium tuberculosis,SAMEA7525105,122.0,4363761.0,0.5,True,S
1773.32559,1773.0,Mycobacterium tuberculosis,SAMEA7525107,144.0,4341496.0,0.25,True,S
1773.3256,1773.0,Mycobacterium tuberculosis,SAMEA7525108,133.0,4345212.0,0.5,True,S
1773.32561,1773.0,Mycobacterium tuberculosis,SAMEA7525109,146.0,4356778.0,0.5,True,S
1773.32562,1773.0,Mycobacterium tuberculosis,SAMEA7525110,140.0,4308054.0,0.25,True,S
1773.32563,1773.0,Mycobacterium tuberculosis,SAMEA7525112,128.0,4358381.0,0.5,True,S
1773.32565,1773.0,Mycobacterium tuberculosis,SAMEA7525113,142.0,4346519.0,0.25,True,S
1773.32564,1773.0,Mycobacterium tuberculosis,SAMEA7525114,129.0,4351557.0,0.25,True,S
1773.32568,1773.0,Mycobacterium tuberculosis,SAMEA7525115,154.0,4323950.0,0.5,True,S
1773.32574,1773.0,Mycobacterium tuberculosis,SAMEA7525116,153.0,4340136.0,1.0,True,S
1773.32571,1773.0,Mycobacterium tuberculosis,SAMEA7525117,129.0,4375863.0,0.5,True,S
1773.32572,1773.0,Mycobacterium tuberculosis,SAMEA7525118,203.0,4363392.0,0.5,True,S
1773.32566,1773.0,Mycobacterium tuberculosis,SAMEA7525119,117.0,4381537.0,0.5,True,S
1773.32573,1773.0,Mycobacterium tuberculosis,SAMEA7525120,134.0,4361037.0,0.5,True,S
1773.32567,1773.0,Mycobacterium tuberculosis,SAMEA7525121,132.0,4340652.0,0.5,True,S
1773.32569,1773.0,Mycobacterium tuberculosis,SAMEA7525122,111.0,4377034.0,0.5,True,S
1773.3257,1773.0,Mycobacterium tuberculosis,SAMEA7525123,121.0,4362079.0,1.0,True,S
1773.32575,1773.0,Mycobacterium tuberculosis,SAMEA7525124,129.0,4348771.0,0.5,True,S
1773.32577,1773.0,Mycobacterium tuberculosis,SAMEA7525126,132.0,4372185.0,0.5,True,S
1773.32576,1773.0,Mycobacterium tuberculosis,SAMEA7525127,104.0,4365279.0,0.25,True,S
1773.32578,1773.0,Mycobacterium tuberculosis,SAMEA7525128,122.0,4320154.0,0.25,True,S
1773.3258,1773.0,Mycobacterium tuberculosis,SAMEA7525129,131.0,4356926.0,0.5,True,S
1773.32583,1773.0,Mycobacterium tuberculosis,SAMEA7525130,139.0,4353599.0,0.25,True,S
1773.32579,1773.0,Mycobacterium tuberculosis,SAMEA7525131,120.0,4368019.0,0.5,True,S
1773.32582,1773.0,Mycobacterium tuberculosis,SAMEA7525132,191.0,4357002.0,0.25,True,S
1773.32636,1773.0,Mycobacterium tuberculosis,SAMEA7525133,132.0,4321364.0,0.25,True,S
1773.32581,1773.0,Mycobacterium tuberculosis,SAMEA7525134,101.0,4337204.0,0.5,True,S
1773.32584,1773.0,Mycobacterium tuberculosis,SAMEA7525135,141.0,4329228.0,0.5,True,S
1773.32585,1773.0,Mycobacterium tuberculosis,SAMEA7525136,133.0,4369260.0,1.0,True,S
1773.32589,1773.0,Mycobacterium tuberculosis,SAMEA7525137,125.0,4358305.0,1.0,True,S
1773.32588,1773.0,Mycobacterium tuberculosis,SAMEA7525138,118.0,4321406.0,0.06,True,S
1773.32586,1773.0,Mycobacterium tuberculosis,SAMEA7525139,137.0,4342403.0,0.5,True,S
1773.32587,1773.0,Mycobacterium tuberculosis,SAMEA7525140,143.0,4359024.0,0.25,True,S
1773.3259,1773.0,Mycobacterium tuberculosis,SAMEA7525141,131.0,4375159.0,0.5,True,S
1773.32592,1773.0,Mycobacterium tuberculosis,SAMEA7525143,133.0,4369176.0,0.5,True,S
1773.32594,1773.0,Mycobacterium tuberculosis,SAMEA7525144,127.0,4372782.0,0.5,True,S
1773.32591,1773.0,Mycobacterium tuberculosis,SAMEA7525145,121.0,4377340.0,0.5,True,S
1773.32593,1773.0,Mycobacterium tuberculosis,SAMEA7525146,137.0,4335449.0,0.5,True,S
1773.32597,1773.0,Mycobacterium tuberculosis,SAMEA7525147,152.0,4371899.0,0.25,True,S
1773.32596,1773.0,Mycobacterium tuberculosis,SAMEA7525148,127.0,4356328.0,0.5,True,S
1773.32595,1773.0,Mycobacterium tuberculosis,SAMEA7525149,125.0,4359836.0,1.0,True,S
1773.32599,1773.0,Mycobacterium tuberculosis,SAMEA7525151,94.0,4360295.0,0.12,True,S
1773.32598,1773.0,Mycobacterium tuberculosis,SAMEA7525152,232.0,4360718.0,0.5,True,S
1773.32601,1773.0,Mycobacterium tuberculosis,SAMEA7525153,145.0,4340172.0,0.5,True,S
1773.326,1773.0,Mycobacterium tuberculosis,SAMEA7525154,127.0,4346475.0,0.5,True,S
1773.32603,1773.0,Mycobacterium tuberculosis,SAMEA7525155,129.0,4374576.0,0.5,True,S
1773.32602,1773.0,Mycobacterium tuberculosis,SAMEA7525156,148.0,4345461.0,0.5,True,S
1773.32604,1773.0,Mycobacterium tuberculosis,SAMEA7525157,203.0,4322613.0,0.5,True,S
1773.32605,1773.0,Mycobacterium tuberculosis,SAMEA7525158,117.0,4339409.0,0.125,True,S
1773.32606,1773.0,Mycobacterium tuberculosis,SAMEA7525159,214.0,4312405.0,0.5,True,S
1773.32609,1773.0,Mycobacterium tuberculosis,SAMEA7525160,134.0,4379299.0,1.0,True,S
1773.32607,1773.0,Mycobacterium tuberculosis,SAMEA7525161,116.0,4365384.0,0.5,True,S
1773.32608,1773.0,Mycobacterium tuberculosis,SAMEA7525162,140.0,4329146.0,0.25,True,S
1773.3261,1773.0,Mycobacterium tuberculosis,SAMEA7525163,113.0,4340933.0,0.5,True,S
1773.32611,1773.0,Mycobacterium tuberculosis,SAMEA7525164,195.0,4337989.0,0.5,True,S
1773.32613,1773.0,Mycobacterium tuberculosis,SAMEA7525165,122.0,4375756.0,0.5,True,S
1773.32614,1773.0,Mycobacterium tuberculosis,SAMEA7525166,125.0,4372167.0,0.5,True,S
1773.32612,1773.0,Mycobacterium tuberculosis,SAMEA7525167,135.0,4344317.0,0.5,True,S
1773.32617,1773.0,Mycobacterium tuberculosis,SAMEA7525169,131.0,4342853.0,0.5,True,S
1773.32615,1773.0,Mycobacterium tuberculosis,SAMEA7525170,134.0,4360388.0,0.5,True,S
1773.32616,1773.0,Mycobacterium tuberculosis,SAMEA7525171,96.0,4355888.0,0.125,True,S
1773.32618,1773.0,Mycobacterium tuberculosis,SAMEA7525172,138.0,4359981.0,0.5,True,S
1773.32621,1773.0,Mycobacterium tuberculosis,SAMEA7525173,133.0,4355517.0,0.5,True,S
1773.3262,1773.0,Mycobacterium tuberculosis,SAMEA7525174,113.0,4379481.0,0.25,True,S
1773.32619,1773.0,Mycobacterium tuberculosis,SAMEA7525175,123.0,4371364.0,0.125,True,S
1773.32622,1773.0,Mycobacterium tuberculosis,SAMEA7525176,122.0,4388365.0,0.5,True,S
1773.32623,1773.0,Mycobacterium tuberculosis,SAMEA7525177,115.0,4379070.0,0.5,True,S
1773.32624,1773.0,Mycobacterium tuberculosis,SAMEA7525178,138.0,4368791.0,1.0,True,S
1773.32625,1773.0,Mycobacterium tuberculosis,SAMEA7525179,117.0,4325135.0,0.25,True,S
1773.32628,1773.0,Mycobacterium tuberculosis,SAMEA7525180,138.0,4340517.0,0.5,True,S
1773.32626,1773.0,Mycobacterium tuberculosis,SAMEA7525181,159.0,4335099.0,0.5,True,S
1773.32627,1773.0,Mycobacterium tuberculosis,SAMEA7525182,140.0,4346287.0,0.25,True,S
1773.32629,1773.0,Mycobacterium tuberculosis,SAMEA7525183,135.0,4342714.0,0.5,True,S
1773.32631,1773.0,Mycobacterium tuberculosis,SAMEA7525184,157.0,4342835.0,0.25,True,S
1773.3263,1773.0,Mycobacterium tuberculosis,SAMEA7525185,119.0,4368410.0,0.5,True,S
1773.32635,1773.0,Mycobacterium tuberculosis,SAMEA7525186,126.0,4384775.0,0.25,True,S
1773.32633,1773.0,Mycobacterium tuberculosis,SAMEA7525187,117.0,4331390.0,0.03,True,S
1773.32634,1773.0,Mycobacterium tuberculosis,SAMEA7525189,113.0,4322044.0,0.06,True,S
1773.32632,1773.0,Mycobacterium tuberculosis,SAMEA7525190,117.0,4338481.0,0.5,True,S
1773.32641,1773.0,Mycobacterium tuberculosis,SAMEA7525191,135.0,4307118.0,0.25,True,S
1773.32639,1773.0,Mycobacterium tuberculosis,SAMEA7525192,129.0,4308325.0,0.5,True,S
1773.3264,1773.0,Mycobacterium tuberculosis,SAMEA7525193,110.0,4342011.0,0.5,True,S
1773.32638,1773.0,Mycobacterium tuberculosis,SAMEA7525194,145.0,4345983.0,0.5,True,S
1773.32637,1773.0,Mycobacterium tuberculosis,SAMEA7525195,127.0,4340482.0,0.5,True,S
1773.32643,1773.0,Mycobacterium tuberculosis,SAMEA7525196,118.0,4326552.0,0.25,True,S
1773.32644,1773.0,Mycobacterium tuberculosis,SAMEA7525197,107.0,4346122.0,2.0,True,R
1773.32645,1773.0,Mycobacterium tuberculosis,SAMEA7525199,139.0,4342902.0,0.25,True,S
1773.32642,1773.0,Mycobacterium tuberculosis,SAMEA7525202,123.0,4317552.0,0.25,True,S
1773.32646,1773.0,Mycobacterium tuberculosis,SAMEA7525203,134.0,4318276.0,0.25,True,S
1773.32648,1773.0,Mycobacterium tuberculosis,SAMEA7525204,127.0,4372364.0,1.0,True,S
1773.32647,1773.0,Mycobacterium tuberculosis,SAMEA7525205,130.0,4346794.0,1.0,True,S
1773.32649,1773.0,Mycobacterium tuberculosis,SAMEA7525207,214.0,4313863.0,0.5,True,S
1773.3265,1773.0,Mycobacterium tuberculosis,SAMEA7525208,245.0,4328856.0,0.12,True,S
1773.32651,1773.0,Mycobacterium tuberculosis,SAMEA7525209,123.0,4362349.0,0.5,True,S
1773.32654,1773.0,Mycobacterium tuberculosis,SAMEA7525210,134.0,4363107.0,2.0,True,R
1773.32655,1773.0,Mycobacterium tuberculosis,SAMEA7525211,123.0,4357638.0,0.5,True,S
1773.32653,1773.0,Mycobacterium tuberculosis,SAMEA7525212,115.0,4333374.0,1.0,True,S
1773.32652,1773.0,Mycobacterium tuberculosis,SAMEA7525213,107.0,4376302.0,0.25,True,S
1773.32656,1773.0,Mycobacterium tuberculosis,SAMEA7525214,147.0,4339988.0,0.06,True,S
1773.32657,1773.0,Mycobacterium tuberculosis,SAMEA7525215,124.0,4300838.0,0.5,True,S
1773.32659,1773.0,Mycobacterium tuberculosis,SAMEA7525216,102.0,4334906.0,0.25,True,S
1773.32658,1773.0,Mycobacterium tuberculosis,SAMEA7525218,135.0,4303041.0,0.25,True,S
1773.32666,1773.0,Mycobacterium tuberculosis,SAMEA7525220,131.0,4342155.0,0.5,True,S
1773.32662,1773.0,Mycobacterium tuberculosis,SAMEA7525221,152.0,4367871.0,0.25,True,S
1773.32663,1773.0,Mycobacterium tuberculosis,SAMEA7525222,157.0,4315414.0,0.06,True,S
1773.32664,1773.0,Mycobacterium tuberculosis,SAMEA7525223,119.0,4324807.0,0.5,True,S
1773.32665,1773.0,Mycobacterium tuberculosis,SAMEA7525224,121.0,4321927.0,0.5,True,S
1773.32667,1773.0,Mycobacterium tuberculosis,SAMEA7525225,106.0,4332870.0,0.5,True,S
1773.32661,1773.0,Mycobacterium tuberculosis,SAMEA7525228,130.0,4345239.0,0.5,True,S
1773.3266,1773.0,Mycobacterium tuberculosis,SAMEA7525232,126.0,4345402.0,0.25,True,S
1773.32672,1773.0,Mycobacterium tuberculosis,SAMEA7525233,116.0,4346220.0,0.25,True,S
1773.32673,1773.0,Mycobacterium tuberculosis,SAMEA7525235,129.0,4339760.0,0.5,True,S
